# Pressure,Area,Total Capital Cost,Total Operating Cost,LCOW,SEC,Pressure,Recovery,Membrane Area,Membrane Permeability,LCOW Direct CAPEX Pump,LCOW Indirect CAPEX Pump,LCOW Direct CAPEX ERD,LCOW Indirect CAPEX ERD,LCOW Direct CAPEX RO,LCOW Indirect CAPEX RO,LCOW Fixed OPEX Pump,LCOW Fixed OPEX RO,LCOW Fixed OPEX ERD,LCOW Variable OPEX Electricity
6.500000e+06,5.250000e+01,3.545274e+04,3.915224e+03,6.086436e-01,2.994817e+00,6.500000e+06,4.315770e-01,5.250000e+01,4.200000e-12,1.230768e-01,1.230768e-01,8.836562e-03,8.836562e-03,1.270218e-02,1.270218e-02,7.384609e-02,3.302568e-02,5.301937e-03,2.072387e-01
6.500000e+06,5.500000e+01,3.555601e+04,3.971162e+03,5.976479e-01,2.958440e+00,6.500000e+06,4.434212e-01,5.500000e+01,4.200000e-12,1.197893e-01,1.197893e-01,8.421803e-03,8.421803e-03,1.295161e-02,1.295161e-02,7.187361e-02,3.367418e-02,5.053082e-03,2.047215e-01
6.500000e+06,5.750000e+01,3.566125e+04,4.025467e+03,5.877820e-01,2.925392e+00,6.500000e+06,4.547473e-01,5.750000e+01,4.200000e-12,1.168058e-01,1.168058e-01,8.045404e-03,8.045404e-03,1.320308e-02,1.320308e-02,7.008349e-02,3.432800e-02,4.827242e-03,2.024346e-01
6.500000e+06,6.000000e+01,3.576833e+04,4.078252e+03,5.788977e-01,2.895247e+00,6.500000e+06,4.655880e-01,6.000000e+01,4.200000e-12,1.140861e-01,1.140861e-01,7.702299e-03,7.702299e-03,1.345634e-02,1.345634e-02,6.845168e-02,3.498648e-02,4.621380e-03,2.003486e-01
6.500000e+06,6.250000e+01,3.587714e+04,4.129633e+03,5.708694e-01,2.867645e+00,6.500000e+06,4.759757e-01,6.250000e+01,4.200000e-12,1.115963e-01,1.115963e-01,7.388206e-03,7.388206e-03,1.371111e-02,1.371111e-02,6.695778e-02,3.564889e-02,4.432924e-03,1.984386e-01
6.500000e+06,6.500000e+01,3.598755e+04,4.179727e+03,5.635898e-01,2.842283e+00,6.500000e+06,4.859429e-01,6.500000e+01,4.200000e-12,1.093073e-01,1.093073e-01,7.099460e-03,7.099460e-03,1.396708e-02,1.396708e-02,6.558440e-02,3.631440e-02,4.259676e-03,1.966835e-01
6.500000e+06,6.750000e+01,3.609944e+04,4.228657e+03,5.569655e-01,2.818903e+00,6.500000e+06,4.955229e-01,6.750000e+01,4.200000e-12,1.071941e-01,1.071941e-01,6.832891e-03,6.832891e-03,1.422386e-02,1.422386e-02,6.431645e-02,3.698203e-02,4.099734e-03,1.950656e-01
6.500000e+06,7.000000e+01,3.621267e+04,4.276560e+03,5.509147e-01,2.797285e+00,6.500000e+06,5.047505e-01,7.000000e+01,4.200000e-12,1.052344e-01,1.052344e-01,6.585704e-03,6.585704e-03,1.448101e-02,1.448101e-02,6.314066e-02,3.765061e-02,3.951422e-03,1.935697e-01
6.500000e+06,7.250000e+01,3.632709e+04,4.323591e+03,5.453634e-01,2.777245e+00,6.500000e+06,5.136635e-01,7.250000e+01,4.200000e-12,1.034084e-01,1.034084e-01,6.355385e-03,6.355385e-03,1.473794e-02,1.473794e-02,6.204506e-02,3.831864e-02,3.813231e-03,1.921830e-01
6.500000e+06,7.500000e+01,3.644255e+04,4.369942e+03,5.402431e-01,2.758629e+00,6.500000e+06,5.223051e-01,7.500000e+01,4.200000e-12,1.016975e-01,1.016975e-01,6.139592e-03,6.139592e-03,1.499389e-02,1.499389e-02,6.101851e-02,3.898412e-02,3.683755e-03,1.908947e-01
6.500000e+06,7.750000e+01,3.655884e+04,4.415866e+03,5.354874e-01,2.741316e+00,6.500000e+06,5.307279e-01,7.750000e+01,4.200000e-12,1.000835e-01,1.000835e-01,5.936033e-03,5.936033e-03,1.524780e-02,1.524780e-02,6.005012e-02,3.964428e-02,3.561620e-03,1.896967e-01
6.500000e+06,8.000000e+01,3.667570e+04,4.461735e+03,5.310274e-01,2.725229e+00,6.500000e+06,5.390016e-01,8.000000e+01,4.200000e-12,9.854727e-02,9.854727e-02,5.742282e-03,5.742282e-03,1.549806e-02,1.549806e-02,5.912836e-02,4.029496e-02,3.445369e-03,1.885835e-01
6.500000e+06,8.250000e+01,3.679274e+04,4.508154e+03,5.267843e-01,2.710369e+00,6.500000e+06,5.472278e-01,8.250000e+01,4.200000e-12,9.706585e-02,9.706585e-02,5.555459e-03,5.555459e-03,1.574212e-02,1.574212e-02,5.823951e-02,4.092951e-02,3.333275e-03,1.875552e-01
6.500000e+06,8.500000e+01,3.690932e+04,4.556257e+03,5.226556e-01,2.696911e+00,6.500000e+06,5.555765e-01,8.500000e+01,4.200000e-12,9.560724e-02,9.560724e-02,5.371521e-03,5.371521e-03,1.597543e-02,1.597543e-02,5.736434e-02,4.153611e-02,3.222912e-03,1.866239e-01
6.666667e+06,2.500000e+01,3.523193e+04,3.266473e+03,8.941227e-01,3.922607e+00,6.666667e+06,2.673651e-01,2.500000e+01,4.200000e-12,2.038436e-01,2.038436e-01,1.837519e-02,1.837519e-02,9.763660e-03,9.763660e-03,1.223062e-01,2.538552e-02,1.102511e-02,2.714410e-01
6.666667e+06,2.750000e+01,3.530236e+04,3.352123e+03,8.418773e-01,3.765115e+00,6.666667e+06,2.878340e-01,2.750000e+01,4.200000e-12,1.893476e-01,1.893476e-01,1.659231e-02,1.659231e-02,9.976267e-03,9.976267e-03,1.136086e-01,2.593830e-02,9.955387e-03,2.605427e-01
6.666667e+06,3.000000e+01,3.537645e+04,3.434488e+03,7.987272e-01,3.634267e+00,6.666667e+06,3.073411e-01,3.000000e+01,4.200000e-12,1.773296e-01,1.773296e-01,1.511423e-02,1.511423e-02,1.019244e-02,1.019244e-02,1.063977e-01,2.650033e-02,9.068536e-03,2.514881e-01
6.666667e+06,3.250000e+01,3.545407e+04,3.513716e+03,7.625829e-01,3.523950e+00,6.666667e+06,3.259246e-01,3.250000e+01,4.200000e-12,1.672187e-01,1.672187e-01,1.387072e-02,1.387072e-02,1.041223e-02,1.041223e-02,1.003312e-01,2.707179e-02,8.322433e-03,2.438543e-01
6.666667e+06,3.500000e+01,3.553505e+04,3.589955e+03,7.319474e-01,3.429782e+00,6.666667e+06,3.436230e-01,3.500000e+01,4.200000e-12,1.586060e-01,1.586060e-01,1.281151e-02,1.281151e-02,1.063563e-02,1.063563e-02,9.516360e-02,2.765264e-02,7.686903e-03,2.373379e-01
6.666667e+06,3.750000e+01,3.561925e+04,3.663352e+03,7.057196e-01,3.348539e+00,6.666667e+06,3.604756e-01,3.750000e+01,4.200000e-12,1.511910e-01,1.511910e-01,1.189961e-02,1.189961e-02,1.086258e-02,1.086258e-02,9.071462e-02,2.824270e-02,7.139763e-03,2.317160e-01
6.666667e+06,4.000000e+01,3.570652e+04,3.734051e+03,6.830714e-01,3.277798e+00,6.666667e+06,3.765217e-01,4.000000e+01,4.200000e-12,1.447478e-01,1.447478e-01,1.110723e-02,1.110723e-02,1.109296e-02,1.109296e-02,8.684865e-02,2.884169e-02,6.664335e-03,2.268208e-01
6.666667e+06,4.250000e+01,3.579672e+04,3.802198e+03,6.633679e-01,3.215700e+00,6.666667e+06,3.918009e-01,4.250000e+01,4.200000e-12,1.391030e-01,1.391030e-01,1.041306e-02,1.041306e-02,1.132664e-02,1.132664e-02,8.346179e-02,2.944925e-02,6.247837e-03,2.225237e-01
6.666667e+06,4.500000e+01,3.588968e+04,3.867932e+03,6.461140e-01,3.160795e+00,6.666667e+06,4.063523e-01,4.500000e+01,4.200000e-12,1.341217e-01,1.341217e-01,9.800512e-03,9.800512e-03,1.156344e-02,1.156344e-02,8.047304e-02,3.006496e-02,5.880307e-03,2.187243e-01
6.666667e+06,4.750000e+01,3.598527e+04,3.931392e+03,6.309175e-01,3.111936e+00,6.666667e+06,4.202147e-01,4.750000e+01,4.200000e-12,1.296972e-01,1.296972e-01,9.256440e-03,9.256440e-03,1.180320e-02,1.180320e-02,7.781833e-02,3.068832e-02,5.553864e-03,2.153433e-01
6.666667e+06,5.000000e+01,3.608334e+04,3.992714e+03,6.174642e-01,3.068205e+00,6.666667e+06,4.334262e-01,5.000000e+01,4.200000e-12,1.257438e-01,1.257438e-01,8.770317e-03,8.770317e-03,1.204571e-02,1.204571e-02,7.544630e-02,3.131883e-02,5.262190e-03,2.123172e-01
6.666667e+06,5.250000e+01,3.618374e+04,4.052031e+03,6.054986e-01,3.028857e+00,6.666667e+06,4.460244e-01,5.250000e+01,4.200000e-12,1.221921e-01,1.221921e-01,8.333601e-03,8.333601e-03,1.229074e-02,1.229074e-02,7.331528e-02,3.195593e-02,5.000160e-03,2.095943e-01
6.666667e+06,5.500000e+01,3.628633e+04,4.109474e+03,5.948112e-01,2.993282e+00,6.666667e+06,4.580461e-01,5.500000e+01,4.200000e-12,1.189851e-01,1.189851e-01,7.939283e-03,7.939283e-03,1.253808e-02,1.253808e-02,7.139108e-02,3.259900e-02,4.763570e-03,2.071325e-01
6.666667e+06,5.750000e+01,3.639099e+04,4.165172e+03,5.852278e-01,2.960974e+00,6.666667e+06,4.695273e-01,5.750000e+01,4.200000e-12,1.160756e-01,1.160756e-01,7.581554e-03,7.581554e-03,1.278746e-02,1.278746e-02,6.964537e-02,3.324740e-02,4.548932e-03,2.048968e-01
6.666667e+06,6.000000e+01,3.649756e+04,4.219253e+03,5.766026e-01,2.931513e+00,6.666667e+06,4.805040e-01,6.000000e+01,4.200000e-12,1.134240e-01,1.134240e-01,7.255544e-03,7.255544e-03,1.303862e-02,1.303862e-02,6.805439e-02,3.390042e-02,4.353326e-03,2.028582e-01
6.666667e+06,6.250000e+01,3.660592e+04,4.271849e+03,5.688118e-01,2.904546e+00,6.666667e+06,4.910116e-01,6.250000e+01,4.200000e-12,1.109967e-01,1.109967e-01,6.957130e-03,6.957130e-03,1.329125e-02,1.329125e-02,6.659803e-02,3.455724e-02,4.174278e-03,2.009921e-01
6.666667e+06,6.500000e+01,3.671592e+04,4.323093e+03,5.617491e-01,2.879774e+00,6.666667e+06,5.010863e-01,6.500000e+01,4.200000e-12,1.087651e-01,1.087651e-01,6.682776e-03,6.682776e-03,1.354498e-02,1.354498e-02,6.525903e-02,3.521694e-02,4.009666e-03,1.992779e-01
6.666667e+06,6.750000e+01,3.682744e+04,4.373133e+03,5.553221e-01,2.856946e+00,6.666667e+06,5.107653e-01,6.750000e+01,4.200000e-12,1.067040e-01,1.067040e-01,6.429400e-03,6.429400e-03,1.379939e-02,1.379939e-02,6.402237e-02,3.587841e-02,3.857640e-03,1.976982e-01
6.666667e+06,7.000000e+01,3.694031e+04,4.422131e+03,5.494484e-01,2.835847e+00,6.666667e+06,5.200886e-01,7.000000e+01,4.200000e-12,1.047911e-01,1.047911e-01,6.194264e-03,6.194264e-03,1.405394e-02,1.405394e-02,6.287469e-02,3.654025e-02,3.716558e-03,1.962382e-01
6.666667e+06,7.250000e+01,3.705436e+04,4.470284e+03,5.440527e-01,2.816300e+00,6.666667e+06,5.291009e-01,7.250000e+01,4.200000e-12,1.030062e-01,1.030062e-01,5.974855e-03,5.974855e-03,1.430793e-02,1.430793e-02,6.180372e-02,3.720063e-02,3.584913e-03,1.948855e-01
6.666667e+06,7.500000e+01,3.716939e+04,4.517850e+03,5.390636e-01,2.798162e+00,6.666667e+06,5.378560e-01,7.500000e+01,4.200000e-12,1.013295e-01,1.013295e-01,5.768760e-03,5.768760e-03,1.456038e-02,1.456038e-02,6.079769e-02,3.785698e-02,3.461256e-03,1.936304e-01
6.666667e+06,7.750000e+01,3.728513e+04,4.565198e+03,5.344080e-01,2.781335e+00,6.666667e+06,5.464236e-01,7.750000e+01,4.200000e-12,9.974070e-02,9.974070e-02,5.573481e-03,5.573481e-03,1.480982e-02,1.480982e-02,5.984442e-02,3.850552e-02,3.344088e-03,1.924660e-01
6.666667e+06,8.000000e+01,3.740121e+04,4.612922e+03,5.300048e-01,2.765796e+00,6.666667e+06,5.549048e-01,8.000000e+01,4.200000e-12,9.821627e-02,9.821627e-02,5.386122e-03,5.386122e-03,1.505390e-02,1.505390e-02,5.892976e-02,3.914013e-02,3.231673e-03,1.913907e-01
6.666667e+06,8.250000e+01,3.751699e+04,4.662138e+03,5.257498e-01,2.751683e+00,6.666667e+06,5.634669e-01,8.250000e+01,4.200000e-12,9.672382e-02,9.672382e-02,5.202704e-03,5.202704e-03,1.528843e-02,1.528843e-02,5.803429e-02,3.974992e-02,3.121622e-03,1.904141e-01
6.666667e+06,8.500000e+01,3.763117e+04,4.715427e+03,5.214818e-01,2.739655e+00,6.666667e+06,5.724475e-01,8.500000e+01,4.200000e-12,9.520642e-02,9.520642e-02,5.016230e-03,5.016230e-03,1.550460e-02,1.550460e-02,5.712385e-02,4.031197e-02,3.009738e-03,1.895818e-01
6.833333e+06,2.500000e+01,3.597979e+04,3.376585e+03,8.853551e-01,3.942008e+00,6.833333e+06,2.773659e-01,2.500000e+01,4.200000e-12,2.014819e-01,2.014819e-01,1.747122e-02,1.747122e-02,9.411618e-03,9.411618e-03,1.208891e-01,2.447021e-02,1.048273e-02,2.727835e-01
6.833333e+06,2.750000e+01,3.604787e+04,3.465979e+03,8.341476e-01,3.787115e+00,6.833333e+06,2.984538e-01,2.750000e+01,4.200000e-12,1.872458e-01,1.872458e-01,1.576367e-02,1.576367e-02,9.621283e-03,9.621283e-03,1.123475e-01,2.501534e-02,9.458201e-03,2.620651e-01
6.833333e+06,3.000000e+01,3.611984e+04,3.551798e+03,7.918788e-01,3.658481e+00,6.833333e+06,3.185203e-01,3.000000e+01,4.200000e-12,1.754495e-01,1.754495e-01,1.434879e-02,1.434879e-02,9.834710e-03,9.834710e-03,1.052697e-01,2.557024e-02,8.609272e-03,2.531637e-01
6.833333e+06,3.250000e+01,3.619555e+04,3.634205e+03,7.564943e-01,3.550076e+00,6.833333e+06,3.376066e-01,3.250000e+01,4.200000e-12,1.655306e-01,1.655306e-01,1.315911e-02,1.315911e-02,1.005194e-02,1.005194e-02,9.931834e-02,2.613504e-02,7.895469e-03,2.456622e-01
6.833333e+06,3.500000e+01,3.627482e+04,3.713365e+03,7.265220e-01,3.457582e+00,6.833333e+06,3.557550e-01,3.500000e+01,4.200000e-12,1.570863e-01,1.570863e-01,1.214633e-02,1.214633e-02,1.027293e-02,1.027293e-02,9.425176e-02,2.670963e-02,7.287798e-03,2.392617e-01
6.833333e+06,3.750000e+01,3.635750e+04,3.789443e+03,7.008790e-01,3.377820e+00,6.833333e+06,3.730081e-01,3.750000e+01,4.200000e-12,1.498204e-01,1.498204e-01,1.127491e-02,1.127491e-02,1.049761e-02,1.049761e-02,8.989225e-02,2.729379e-02,6.764944e-03,2.337422e-01
6.833333e+06,4.000000e+01,3.644343e+04,3.862600e+03,6.787511e-01,3.308398e+00,6.833333e+06,3.894091e-01,4.000000e+01,4.200000e-12,1.435103e-01,1.435103e-01,1.051813e-02,1.051813e-02,1.072584e-02,1.072584e-02,8.610619e-02,2.788718e-02,6.310879e-03,2.289383e-01
6.833333e+06,4.250000e+01,3.653244e+04,3.932997e+03,6.595138e-01,3.247486e+00,6.833333e+06,4.050012e-01,4.250000e+01,4.200000e-12,1.379853e-01,1.379853e-01,9.855537e-03,9.855537e-03,1.095746e-02,1.095746e-02,8.279119e-02,2.848941e-02,5.913322e-03,2.247232e-01
6.833333e+06,4.500000e+01,3.662437e+04,4.000792e+03,6.426799e-01,3.193653e+00,6.833333e+06,4.198272e-01,4.500000e+01,4.200000e-12,1.331124e-01,1.331124e-01,9.271163e-03,9.271163e-03,1.119230e-02,1.119230e-02,7.986746e-02,2.909998e-02,5.562698e-03,2.209980e-01
6.833333e+06,4.750000e+01,3.671905e+04,4.066140e+03,6.278640e-01,3.145769e+00,6.833333e+06,4.339295e-01,4.750000e+01,4.200000e-12,1.287864e-01,1.287864e-01,8.752389e-03,8.752389e-03,1.143015e-02,1.143015e-02,7.727184e-02,2.971839e-02,5.251433e-03,2.176845e-01
6.833333e+06,5.000000e+01,3.681632e+04,4.129193e+03,6.147567e-01,3.102928e+00,6.833333e+06,4.473497e-01,5.000000e+01,4.200000e-12,1.249229e-01,1.249229e-01,8.289096e-03,8.289096e-03,1.167079e-02,1.167079e-02,7.495374e-02,3.034406e-02,4.973457e-03,2.147199e-01
6.833333e+06,5.250000e+01,3.691604e+04,4.190099e+03,6.031069e-01,3.064395e+00,6.833333e+06,4.601287e-01,5.250000e+01,4.200000e-12,1.214535e-01,1.214535e-01,7.873072e-03,7.873072e-03,1.191399e-02,1.191399e-02,7.287207e-02,3.097639e-02,4.723843e-03,2.120535e-01
6.833333e+06,5.500000e+01,3.701805e+04,4.249004e+03,5.927081e-01,3.029570e+00,6.833333e+06,4.723066e-01,5.500000e+01,4.200000e-12,1.183219e-01,1.183219e-01,7.497580e-03,7.497580e-03,1.215951e-02,1.215951e-02,7.099315e-02,3.161473e-02,4.498548e-03,2.096436e-01
6.833333e+06,5.750000e+01,3.712219e+04,4.306054e+03,5.833890e-01,2.997954e+00,6.833333e+06,4.839229e-01,5.750000e+01,4.200000e-12,1.154817e-01,1.154817e-01,7.157030e-03,7.157030e-03,1.240707e-02,1.240707e-02,6.928900e-02,3.225837e-02,4.294218e-03,2.074558e-01
6.833333e+06,6.000000e+01,3.722832e+04,4.361392e+03,5.750057e-01,2.969133e+00,6.833333e+06,4.950166e-01,6.000000e+01,4.200000e-12,1.128936e-01,1.128936e-01,6.846733e-03,6.846733e-03,1.265636e-02,1.265636e-02,6.773617e-02,3.290654e-02,4.108040e-03,2.054615e-01
6.833333e+06,6.250000e+01,3.733630e+04,4.415169e+03,5.674359e-01,2.942761e+00,6.833333e+06,5.056270e-01,6.250000e+01,4.200000e-12,1.105246e-01,1.105246e-01,6.562706e-03,6.562706e-03,1.290706e-02,1.290706e-02,6.631476e-02,3.355834e-02,3.937624e-03,2.036365e-01
6.833333e+06,6.500000e+01,3.744596e+04,4.467539e+03,5.605744e-01,2.918542e+00,6.833333e+06,5.157941e-01,6.500000e+01,4.200000e-12,1.083460e-01,1.083460e-01,6.301522e-03,6.301522e-03,1.315874e-02,1.315874e-02,6.500760e-02,3.421273e-02,3.780913e-03,2.019606e-01
6.833333e+06,6.750000e+01,3.755715e+04,4.518676e+03,5.543285e-01,2.896232e+00,6.833333e+06,5.255600e-01,6.750000e+01,4.200000e-12,1.063327e-01,1.063327e-01,6.060168e-03,6.060168e-03,1.341093e-02,1.341093e-02,6.379963e-02,3.486842e-02,3.636101e-03,2.004167e-01
6.833333e+06,7.000000e+01,3.766968e+04,4.568781e+03,5.486151e-01,2.875622e+00,6.833333e+06,5.349712e-01,7.000000e+01,4.200000e-12,1.044621e-01,1.044621e-01,5.835930e-03,5.835930e-03,1.366297e-02,1.366297e-02,6.267727e-02,3.552372e-02,3.501558e-03,1.989906e-01
6.833333e+06,7.250000e+01,3.778337e+04,4.618112e+03,5.433564e-01,2.856545e+00,6.833333e+06,5.440820e-01,7.250000e+01,4.200000e-12,1.027129e-01,1.027129e-01,5.626249e-03,5.626249e-03,1.391397e-02,1.391397e-02,6.162772e-02,3.617632e-02,3.375750e-03,1.976705e-01
6.833333e+06,7.500000e+01,3.789793e+04,4.667029e+03,5.384753e-01,2.838878e+00,6.833333e+06,5.529615e-01,7.500000e+01,4.200000e-12,1.010635e-01,1.010635e-01,5.428549e-03,5.428549e-03,1.416263e-02,1.416263e-02,6.063809e-02,3.682283e-02,3.257129e-03,1.964479e-01
6.833333e+06,7.750000e+01,3.801300e+04,4.716103e+03,5.338880e-01,2.822567e+00,6.833333e+06,5.617079e-01,7.750000e+01,4.200000e-12,9.948982e-02,9.948982e-02,5.239934e-03,5.239934e-03,1.440683e-02,1.440683e-02,5.969389e-02,3.745777e-02,3.143961e-03,1.953192e-01
6.833333e+06,8.000000e+01,3.812798e+04,4.766385e+03,5.294905e-01,2.807705e+00,6.833333e+06,5.704812e-01,8.000000e+01,4.200000e-12,9.795980e-02,9.795980e-02,5.056562e-03,5.056562e-03,1.464287e-02,1.464287e-02,5.877588e-02,3.807145e-02,3.033937e-03,1.942907e-01
6.833333e+06,8.250000e+01,3.824165e+04,4.820278e+03,5.251255e-01,2.794836e+00,6.833333e+06,5.795987e-01,8.250000e+01,4.200000e-12,9.641882e-02,9.641882e-02,4.871889e-03,4.871889e-03,1.486291e-02,1.486291e-02,5.785129e-02,3.864358e-02,2.923133e-03,1.934003e-01
6.833333e+06,8.500000e+01,3.835064e+04,4.885859e+03,5.204753e-01,2.786746e+00,6.833333e+06,5.899509e-01,8.500000e+01,4.200000e-12,9.472691e-02,9.472691e-02,4.669145e-03,4.669145e-03,1.504460e-02,1.504460e-02,5.683615e-02,3.911595e-02,2.801487e-03,1.928404e-01
7.000000e+06,2.500000e+01,3.672802e+04,3.488073e+03,8.776619e-01,3.963789e+00,7.000000e+06,2.872714e-01,2.500000e+01,4.200000e-12,1.993508e-01,1.993508e-01,1.663792e-02,1.663792e-02,9.087095e-03,9.087095e-03,1.196105e-01,2.362645e-02,9.982754e-03,2.742907e-01
7.000000e+06,2.750000e+01,3.679383e+04,3.581243e+03,8.274224e-01,3.811318e+00,7.000000e+06,3.089586e-01,2.750000e+01,4.200000e-12,1.853574e-01,1.853574e-01,1.500005e-02,1.500005e-02,9.294152e-03,9.294152e-03,1.112144e-01,2.416480e-02,9.000033e-03,2.637399e-01
7.000000e+06,3.000000e+01,3.686375e+04,3.670532e+03,7.859769e-01,3.684748e+00,7.000000e+06,3.295635e-01,3.000000e+01,4.200000e-12,1.737686e-01,1.737686e-01,1.364366e-02,1.364366e-02,9.505164e-03,9.505164e-03,1.042611e-01,2.471343e-02,8.186193e-03,2.549814e-01
7.000000e+06,3.250000e+01,3.693763e+04,3.756122e+03,7.513031e-01,3.578130e+00,7.000000e+06,3.491306e-01,3.250000e+01,4.200000e-12,1.640296e-01,1.640296e-01,1.250381e-02,1.250381e-02,9.720147e-03,9.720147e-03,9.841778e-02,2.527238e-02,7.502283e-03,2.476035e-01
7.000000e+06,3.500000e+01,3.701529e+04,3.838197e+03,7.219520e-01,3.487201e+00,7.000000e+06,3.677060e-01,3.500000e+01,4.200000e-12,1.557433e-01,1.557433e-01,1.153400e-02,1.153400e-02,9.939046e-03,9.939046e-03,9.344600e-02,2.584152e-02,6.920399e-03,2.413113e-01
7.000000e+06,3.750000e+01,3.709654e+04,3.916939e+03,6.968576e-01,3.408824e+00,7.000000e+06,3.853364e-01,3.750000e+01,4.200000e-12,1.486176e-01,1.486176e-01,1.070004e-02,1.070004e-02,1.016175e-02,1.016175e-02,8.917055e-02,2.642056e-02,6.420025e-03,2.358877e-01
7.000000e+06,4.000000e+01,3.718121e+04,3.992528e+03,6.752181e-01,3.340640e+00,7.000000e+06,4.020688e-01,4.000000e+01,4.200000e-12,1.424327e-01,1.424327e-01,9.976227e-03,9.976227e-03,1.038812e-02,1.038812e-02,8.545964e-02,2.700911e-02,5.985736e-03,2.311694e-01
7.000000e+06,4.250000e+01,3.726912e+04,4.065145e+03,6.564186e-01,3.280840e+00,7.000000e+06,4.179504e-01,4.250000e+01,4.200000e-12,1.370205e-01,1.370205e-01,9.342848e-03,9.342848e-03,1.061797e-02,1.061797e-02,8.221228e-02,2.760673e-02,5.605709e-03,2.270313e-01
7.000000e+06,4.500000e+01,3.736009e+04,4.134964e+03,6.399796e-01,3.228013e+00,7.000000e+06,4.330279e-01,4.500000e+01,4.200000e-12,1.322496e-01,1.322496e-01,8.784548e-03,8.784548e-03,1.085111e-02,1.085111e-02,7.934976e-02,2.821288e-02,5.270729e-03,2.233757e-01
7.000000e+06,4.750000e+01,3.745395e+04,4.202160e+03,6.255214e-01,3.181044e+00,7.000000e+06,4.473474e-01,4.750000e+01,4.200000e-12,1.280163e-01,1.280163e-01,8.289177e-03,8.289177e-03,1.108731e-02,1.108731e-02,7.680979e-02,2.882700e-02,4.973506e-03,2.201255e-01
7.000000e+06,5.000000e+01,3.755052e+04,4.266900e+03,6.127394e-01,3.139038e+00,7.000000e+06,4.609542e-01,5.000000e+01,4.200000e-12,1.242374e-01,1.242374e-01,7.846995e-03,7.846995e-03,1.132634e-02,1.132634e-02,7.454246e-02,2.944849e-02,4.708197e-03,2.172187e-01
7.000000e+06,5.250000e+01,3.764964e+04,4.329350e+03,6.013862e-01,3.101272e+00,7.000000e+06,4.738928e-01,5.250000e+01,4.200000e-12,1.208454e-01,1.208454e-01,7.450096e-03,7.450096e-03,1.156795e-02,1.156795e-02,7.250723e-02,3.007668e-02,4.470058e-03,2.146053e-01
7.000000e+06,5.500000e+01,3.775113e+04,4.389674e+03,5.912584e-01,3.067151e+00,7.000000e+06,4.862069e-01,5.500000e+01,4.200000e-12,1.177848e-01,1.177848e-01,7.091992e-03,7.091992e-03,1.181188e-02,1.181188e-02,7.067086e-02,3.071089e-02,4.255195e-03,2.122442e-01
7.000000e+06,5.750000e+01,3.785484e+04,4.448034e+03,5.821871e-01,3.036185e+00,7.000000e+06,4.979393e-01,5.750000e+01,4.200000e-12,1.150095e-01,1.150095e-01,6.767293e-03,6.767293e-03,1.205782e-02,1.205782e-02,6.900572e-02,3.135034e-02,4.060376e-03,2.101014e-01
7.000000e+06,6.000000e+01,3.796060e+04,4.504592e+03,5.740301e-01,3.007965e+00,7.000000e+06,5.091328e-01,6.000000e+01,4.200000e-12,1.124810e-01,1.124810e-01,6.471471e-03,6.471471e-03,1.230545e-02,1.230545e-02,6.748860e-02,3.199418e-02,3.882883e-03,2.081486e-01
7.000000e+06,6.250000e+01,3.806825e+04,4.559519e+03,5.666664e-01,2.982150e+00,7.000000e+06,5.198305e-01,6.250000e+01,4.200000e-12,1.101662e-01,1.101662e-01,6.200671e-03,6.200671e-03,1.255439e-02,1.255439e-02,6.609974e-02,3.264142e-02,3.720403e-03,2.063622e-01
7.000000e+06,6.500000e+01,3.817761e+04,4.612995e+03,5.599910e-01,2.958453e+00,7.000000e+06,5.300771e-01,6.500000e+01,4.200000e-12,1.080367e-01,1.080367e-01,5.951552e-03,5.951552e-03,1.280418e-02,1.280418e-02,6.482201e-02,3.329087e-02,3.570931e-03,2.047224e-01
7.000000e+06,6.750000e+01,3.828851e+04,4.665230e+03,5.539109e-01,2.936631e+00,7.000000e+06,5.399207e-01,6.750000e+01,4.200000e-12,1.060670e-01,1.060670e-01,5.721146e-03,5.721146e-03,1.305423e-02,1.305423e-02,6.364019e-02,3.394099e-02,3.432688e-03,2.032123e-01
7.000000e+06,7.000000e+01,3.840073e+04,4.716478e+03,5.483410e-01,2.916487e+00,7.000000e+06,5.494164e-01,7.000000e+01,4.200000e-12,1.042338e-01,1.042338e-01,5.506720e-03,5.506720e-03,1.330374e-02,1.330374e-02,6.254029e-02,3.458973e-02,3.304032e-03,2.018184e-01
7.000000e+06,7.250000e+01,3.851402e+04,4.767089e+03,5.431989e-01,2.897869e+00,7.000000e+06,5.586321e-01,7.250000e+01,4.200000e-12,1.025143e-01,1.025143e-01,5.305597e-03,5.305597e-03,1.355157e-02,1.355157e-02,6.150857e-02,3.523408e-02,3.183358e-03,2.005300e-01
7.000000e+06,7.500000e+01,3.862802e+04,4.817598e+03,5.383983e-01,2.880689e+00,7.000000e+06,5.676617e-01,7.500000e+01,4.200000e-12,1.008836e-01,1.008836e-01,5.114881e-03,5.114881e-03,1.379587e-02,1.379587e-02,6.053017e-02,3.586926e-02,3.068929e-03,1.993412e-01
7.000000e+06,7.750000e+01,3.874217e+04,4.868965e+03,5.338359e-01,2.864987e+00,7.000000e+06,5.766539e-01,7.750000e+01,4.200000e-12,9.931047e-02,9.931047e-02,4.930902e-03,4.930902e-03,1.403343e-02,1.403343e-02,5.958628e-02,3.648692e-02,2.958541e-03,1.982546e-01
